FIPS,Year,Yield_corn,Production_corn,Yield_soybeans,Production_soybeans,Yield_cotton,Production_cotton,Yield_winterwheat,Production_winterwheat,Avg Temperature (K) Mean,Avg Temperature (K) Std,Avg Temperature (K) Max,Avg Temperature (K) Min,Max Temperature (K) Mean,Max Temperature (K) Std,Max Temperature (K) Max,Max Temperature (K) Min,Min Temperature (K) Mean,Min Temperature (K) Std,Min Temperature (K) Max,Min Temperature (K) Min,Precipitation (kg m**-2) Mean,Precipitation (kg m**-2) Std,Precipitation (kg m**-2) Max,Precipitation (kg m**-2) Min,Relative Humidity (%) Mean,Relative Humidity (%) Std,Relative Humidity (%) Max,Relative Humidity (%) Min,Wind Gust (m s**-1) Mean,Wind Gust (m s**-1) Std,Wind Gust (m s**-1) Max,Wind Gust (m s**-1) Min,Wind Speed (m s**-1) Mean,Wind Speed (m s**-1) Std,Wind Speed (m s**-1) Max,Wind Speed (m s**-1) Min,U Component of Wind (m s**-1) Mean,U Component of Wind (m s**-1) Std,U Component of Wind (m s**-1) Max,U Component of Wind (m s**-1) Min,V Component of Wind (m s**-1) Mean,V Component of Wind (m s**-1) Std,V Component of Wind (m s**-1) Max,V Component of Wind (m s**-1) Min,Downward Shortwave Radiation Flux (W m**-2) Mean,Downward Shortwave Radiation Flux (W m**-2) Std,Downward Shortwave Radiation Flux (W m**-2) Max,Downward Shortwave Radiation Flux (W m**-2) Min,Vapor Pressure Deficit (kPa) Mean,Vapor Pressure Deficit (kPa) Std,Vapor Pressure Deficit (kPa) Max,Vapor Pressure Deficit (kPa) Min,Hot Days >35C,Cold Days <5C,Heavy Rain Days >10mm,Dry Days <1mm,Avg Temp Trend (slope),Precipitation Trend (slope)
19087,2019,164.5,12324000.0,56.9,3883000.0,,,,,291.680028556594,6.6954253507551815,303.2601111111111,272.3155555555556,297.4194823468328,6.576660661177131,307.32277777777773,274.8095555555556,287.0716775700934,6.880318733513944,299.64722222222224,270.7528888888889,3.0271573208722744,7.204039988838403,45.89844444444444,0.0,73.81002076843198,10.705960568205388,96.11111111111111,36.75555555555556,6.645800103842159,2.917700671307308,16.724333333333334,1.109888888888889,3.372194184839045,1.5048218866271263,9.00511111111111,0.6267777777777778,0.1740114226375908,2.2139607145435365,8.257333333333333,-8.03422222222222,0.5630316718587747,2.2411392710465328,5.964111111111111,-7.164111111111112,5391.118420560749,2379.813947375745,8957.400000000001,209.92222222222225,0.6685134994807891,0.33989212409472874,1.5911111111111111,0.0741111111111111,0,28,25,157,0.008486606538212578,0.003977082140747112
19087,2020,172.0,13450000.0,54.9,3827000.0,,,,,291.02328193146417,7.103107875472045,301.40844444444446,273.9646666666667,297.0629008307373,7.248283925410118,307.7995555555556,276.0211111111111,286.0762294911734,7.075659281096158,297.31344444444443,269.7872222222222,2.653571131879543,8.546806399839717,86.45577777777777,0.0,72.21812045690551,12.508734509023789,95.72222222222224,41.37777777777777,6.5195939771547256,2.5902480381449666,16.00888888888889,1.238888888888889,3.359176531671858,1.3789696929664705,9.050222222222224,0.507,0.17864330218068533,2.0366688770479695,6.720444444444444,-4.995555555555556,0.3964423676012462,2.359171792618953,5.241444444444444,-5.745222222222222,5746.712723779856,2398.2575369275555,9045.5,381.3666666666667,0.6833577362409139,0.3579834586258382,2.070555555555556,0.0678888888888888,0,37,18,161,0.004432493242436571,-0.006910201123182381
19087,2021,168.4,12748000.0,57.1,4066000.0,,,,,292.148818795431,6.094575594020972,301.1968888888889,273.5627777777778,297.70609553478715,6.181858873057591,307.48,279.2943333333334,287.6382632398754,6.393932112627119,298.7015555555556,268.48,3.3652185877466256,9.586599007996773,65.47422222222222,0.0,75.23847352024922,12.329031220628668,94.47777777777776,39.82222222222222,6.118498961578402,2.638678123373327,14.484666666666666,1.548,3.152564901349948,1.3616454238004991,7.576,0.7492222222222222,0.14998442367601247,1.8672807494617105,5.903444444444444,-5.39788888888889,0.7198208722741434,2.361749151961446,5.654555555555556,-6.786111111111111,6535.023653167185,3890.619895550802,17300.17777777778,30.377777777777776,0.6239299065420562,0.342899375267648,1.887888888888889,0.1085555555555555,0,20,22,163,0.02012560452429375,-0.007576651942372194
19087,2022,167.7,12946000.0,60.3,4308000.0,,,,,291.547298026999,7.07442969574977,303.8184444444444,274.74055555555555,297.82530996884736,6.989019197692204,309.6476666666666,277.7563333333334,286.4433618899273,7.353894125413673,299.4166666666667,267.87233333333336,1.794395638629283,4.808149503570161,42.48122222222222,0.0,71.97279335410177,11.727563672253806,94.25555555555556,39.43333333333333,6.76034994807892,2.9988002153810203,16.349666666666664,1.9413333333333336,3.567121495327103,1.5662021053995638,8.64111111111111,0.9506666666666664,0.26217393561786084,2.274866289540046,7.476888888888889,-5.081333333333333,0.6777969885773624,2.5140464294221263,8.376,-5.150444444444444,5178.839911734163,2281.321801681534,8819.955555555554,279.9555555555555,0.7089979231568014,0.3752149840239439,1.8885555555555555,0.1053333333333333,2,41,12,163,0.008700011802564557,-0.0018540280588114643
19089,2017,201.7,24406000.0,51.6,4584000.0,,,,,289.32390829439254,6.009754613807384,301.44725,271.88225,294.88778855140185,6.699689063363207,307.67475,273.152,284.687976635514,5.654707957610708,296.66975,269.546625,3.9277616822429904,8.799530581328803,60.321,0.0,73.4551401869159,13.114953281253321,98.125,39.1125,6.648430490654206,2.545638579972329,13.955375,1.950625,3.6031121495327105,1.4578366391680366,8.68575,0.791625,0.34841939252336446,2.248231459274063,7.0436250000000005,-6.075875,0.27568866822429905,2.5101253869960356,7.01525,-6.1865,4431.5935303738315,2693.4304806327987,8833.275,103.65,0.6012254672897196,0.388735165296431,1.911,0.028,0,28,28,135,0.009277208184993526,-0.0007058205350337209
19089,2018,185.5,23462000.0,53.7,4642000.0,,,,,288.6477996495327,8.256153814647819,301.031625,265.81725,294.0586337616822,8.587317546769611,307.383625,270.867125,284.2724328271028,8.182652140502178,296.785375,260.5675,6.324539135514019,15.154271093161332,106.8795,0.0,77.30595794392522,11.633918514134786,97.1875,40.0125,6.487720210280373,2.819092967054989,19.934625,1.298375,3.421849883177569,1.5587538414767896,10.70225,0.751,-0.07237616822429907,2.2916180607945256,7.29425,-9.0845,0.15114310747663548,2.3954109008045923,7.262,-6.073125,4761.993086448598,2673.987868833047,8585.85,20.275,0.5005905373831776,0.3570046987842773,1.94275,0.034125,0,50,38,140,0.014333667742162581,-0.017685436188091378
19089,2019,194.2,24893000.0,52.1,4222000.0,,,,,288.6782681074767,6.824799708150812,301.723875,271.751375,294.06232885514015,7.05420456438756,306.110625,274.00625,284.4317324766355,6.701496314752828,297.644,268.481,3.9321016355140186,10.161179720302348,74.16624999999999,0.0,75.5136098130841,10.221276071573044,95.3875,45.7125,7.022152453271028,3.155952879831256,21.660375,1.055625,3.5493393691588784,1.5812983488686423,10.051,0.716875,0.1650245327102803,2.412876362730776,7.63625,-9.773,0.46204614485981305,2.22030701791499,6.08625,-5.3135,5004.7385724299065,2537.028557092489,9227.9375,130.5875,0.510882593457944,0.26280240576432967,1.435625,0.040875,0,45,26,146,0.009564392538670401,-0.001293282691147977
19089,2020,188.6,23028000.0,54.5,4474000.0,,,,,288.56964427570097,7.617025328087846,299.76575,269.226125,294.44618224299063,7.85837546071309,307.665625,272.1705,283.8776238317757,7.448782396294841,296.52875,265.32725,2.251721378504673,6.1428662456292855,39.49425,0.0,70.94696261682243,12.924335922624785,94.6875,32.9375,7.2797348130841115,2.8950019225158363,16.87775,1.552375,3.7233942757009344,1.5193837452146053,9.238125,0.95675,0.37132827102803734,2.245616693978396,6.2435,-5.71975,0.17516296728971964,2.705432202808785,5.74125,-8.8925,5711.089235981309,2396.703894821025,9084.7875,171.1125,0.607892523364486,0.32117330287225776,1.580125,0.04925,0,53,17,166,0.0025411901423756517,-0.004842536910224658
19089,2021,208.2,26233000.0,59.3,5224000.0,,,,,289.83643983644856,6.386585757887926,301.14075,270.828875,295.4611063084112,6.5840931738909685,307.58275,277.322625,285.20204380841125,6.457529279397186,295.9215,264.51537499999995,2.3004795560747664,7.523130900428886,60.498375,0.0,74.05928738317756,13.402509905272217,94.95,33.975,6.516459696261682,2.5232755211316658,14.486,1.825625,3.4019398364485975,1.381646127141265,7.0927500000000006,0.86825,0.20792056074766352,2.016276352532229,6.631625,-5.74725,0.3492283878504672,2.5627799415478667,6.21575,-6.96725,6587.153721962617,3741.6878512190387,17636.100000000002,100.15,0.5795975467289719,0.38669436229736814,2.129875,0.0835,0,39,16,170,0.015586154188770972,0.0056291572407713006
19089,2022,217.3,28140000.0,60.9,4982000.0,,,,,288.45374824766355,7.215257716005318,300.21475,272.588,294.1572862149533,7.5502133879346625,307.27587500000004,275.576125,283.9628644859813,7.083024124501841,296.194125,267.32225,2.234671144859813,7.13305592863278,62.2115,0.0,75.37044392523366,10.756489728572161,95.65,42.0375,7.404304322429907,3.234761992878459,17.56475,1.9375,3.881215537383177,1.7620680585390383,9.14875,1.118375,0.43296962616822426,2.6456755527984175,8.59,-6.774625,0.48135163551401877,2.660668554521957,7.3635,-7.50275,4988.14371495327,2393.8009412474908,8976.5625,175.4875,0.5034579439252337,0.29513351793853604,1.458625,0.059125,0,53,13,170,0.016350657771886677,-0.002482714948679253
19091,2017,200.9,26645000.0,58.0,6051000.0,,,,,290.37877219626165,6.266805086955486,302.3705,272.22175,296.84532359813085,6.950212948551237,307.93525,274.418625,285.0234480140187,6.007926609936279,297.27862500000003,268.061,3.642293808411215,9.71892606763781,77.99925,0.0,72.58241822429906,12.644749973825435,98.45,36.8,6.631594042056075,2.6599836552239977,15.934,1.4365,3.877504088785047,1.6729607708531609,10.134125,0.941625,0.28179147196261684,2.26508211660658,7.913375,-6.24325,0.239831191588785,2.9159503892535032,8.027875,-6.65775,4692.708483644859,2673.2012325765418,8785.487500000001,125.8375,0.6899503504672897,0.423516265432798,1.969375,0.026125,0,28,24,149,0.006139840542931552,0.014683356419761777
19091,2018,162.3,21385000.0,50.4,5048000.0,,,,,289.69803271028036,8.278030724452607,301.36725,265.467,295.6486442757009,8.619037561675711,309.75475,271.55925,285.0284252336449,8.129022418101119,297.10562500000003,261.043875,5.820134929906542,14.615268254106695,93.5455,0.0,77.81921728971963,10.382888539025695,96.675,41.2125,6.613629672897196,2.7383619528270002,15.653,1.365625,3.7368125000000005,1.725910550817572,11.3845,0.77,-0.21529205607476642,2.1469904493080927,6.21075,-7.833375,0.24272313084112151,2.881404156306445,9.618,-8.64525,5023.896824766355,2483.5456694812533,8665.15,252.575,0.5443948598130842,0.37280834874140734,2.24325,0.042375,2,47,32,144,0.011906656391292788,-0.026776984259392494
19091,2019,198.7,26668000.0,54.9,5469000.0,,,,,289.55316822429904,6.998179271156111,302.8795,271.515375,295.4871676401869,7.201842526045695,307.541375,275.142875,285.03946320093456,7.018015743235715,298.14075,266.2185,2.9430332943925235,6.659946712519678,43.94125,0.0,77.21396028037383,9.691787218820574,95.1,43.8125,7.251886098130842,3.2207870950799298,20.337625,1.8505,3.9116366822429907,1.7572653864761723,11.677875,0.8981250000000001,0.0010671728971962274,2.554845903352456,10.10925,-10.762375,0.6161314252336448,2.572284144026116,7.2025,-6.654375,5056.978992990655,2432.566807570767,9192.7625,240.9625,0.5227815420560747,0.29236254072826273,1.736375,0.059125,0,42,23,151,0.00801395058024741,0.0014254760140936932
19091,2020,188.4,26508000.0,56.9,5383000.0,,,,,289.7776226635514,7.9052357909117665,301.9585,268.8705,296.351949182243,8.402314656787668,310.2475,273.123875,284.44013142523363,7.740334551931468,297.53937499999995,263.131625,1.2470251168224298,4.023654059513159,29.58325,0.0,70.20344626168223,12.38946446637346,94.35,39.0875,7.398558411214953,2.9967753232390804,15.507625,1.933,4.037625584112149,1.738116244050216,9.054125,1.033375,0.10946495327102806,2.3059968399160007,6.23275,-6.444375,0.3550216121495327,3.108373462779388,7.747249999999999,-8.78325,5765.562308411215,2296.912331350026,8991.2,126.7625,0.7144929906542056,0.3937375319703391,2.090125,0.0755,1,45,9,181,0.001564534348013768,-0.003509100363974765
19091,2021,206.3,26014000.0,61.4,6533000.0,,,,,291.0962862149533,6.620441822139763,301.875125,272.0815,297.70129088785046,6.852206666194254,308.94125,279.35975,285.6109591121495,6.751678480306261,298.1715,264.062,1.542661214953271,4.343265891421173,35.876000000000005,0.0,70.12879672897195,14.63118226483092,95.5,28.75,6.898472546728971,2.8639048660216484,15.084125,1.717125,3.7745549065420563,1.645230740313506,8.738875,0.862,0.18474123831775704,2.1628749331330597,8.213625,-5.47575,0.5996279205607478,2.9052390552381775,7.819125,-7.1245,6794.97475,3860.8371123910983,17020.825,62.7125,0.7507301401869159,0.4678529606577524,2.489875,0.050375,3,38,12,169,0.013732152226552122,0.002628513091152874
19091,2022,195.5,24750000.0,59.0,6331000.0,,,,,290.0791191588785,7.596425943059478,303.746875,270.362125,296.9502961448598,7.74517373081068,309.29625,277.637,284.48685163551403,7.838527511550506,299.165375,263.995625,1.0575017523364485,2.6834863787661236,13.41875,0.0,69.0368574766355,12.597239048967111,93.2125,34.3375,7.726283878504674,3.4571885974598957,18.012875,2.0735,4.23950058411215,2.013581683452571,10.705875,0.97425,0.34691471962616816,2.7653934087457483,10.551,-7.435,0.7300367990654206,3.012684152983467,9.55775,-8.521875,5185.672745327103,2267.9512239726537,8891.85,103.575,0.7373323598130842,0.39382798412649933,2.162,0.0849999999999999,3,51,7,171,0.015928218299144956,-0.008252406014001854
19093,2017,215.7,25889000.0,62.1,6084000.0,,,,,290.3855381619938,6.417955550454591,302.148,270.85016666666667,296.65453738317757,6.723876448213218,306.88058333333333,274.84975000000003,285.0697998442368,6.349418093928161,297.35516666666666,265.1365,5.133889797507788,15.156526989628873,130.56316666666666,0.0,72.34123831775702,12.469235229766037,97.825,38.708333333333336,6.506147975077881,2.6214260516338657,15.399583333333334,1.4421666666666668,3.7266425233644864,1.6391468289766964,9.483916666666667,0.8865833333333333,0.215167445482866,2.0622020420871814,6.8254166666666665,-6.535166666666666,0.3658734423676012,2.83901733382063,7.995249999999999,-6.776666666666666,5123.939461059191,2560.1265352189025,8771.725,182.0583333333333,0.6777316978193146,0.4073785738692647,2.0508333333333333,0.04375,0,34,28,148,0.005679827206373812,0.026337538736731045
19093,2018,222.2,26482000.0,63.8,6216000.0,,,,,289.80445755451717,8.14559487762896,301.85275,265.7381666666667,296.0083099688473,8.321300408531021,309.9904166666667,271.1105833333333,284.7588512461059,8.081122667361814,297.44875,259.49175,3.6689684579439255,9.207831793468014,77.72466666666666,0.0,75.32721962616822,11.828687755175586,95.56666666666666,34.958333333333336,6.4507153426791275,2.788344786220594,18.4095,1.729666666666667,3.578845015576324,1.7237550061794502,12.129083333333334,0.8494999999999999,-0.31382320872274144,1.9959666811844117,5.1691666666666665,-8.926499999999999,0.3582640186915889,2.80995816198909,10.523833333333334,-8.361666666666666,5211.258799065421,2461.783624500807,8730.275,247.01666666666665,0.6054497663551401,0.41041929696726775,2.4745833333333334,0.0346666666666666,2,46,23,149,0.009709130848264257,-0.011524778395796792
19093,2019,,,,,,,,,289.78682515576327,7.187830302911306,302.85033333333337,270.99916666666667,295.7066612149533,7.270159454072942,308.08008333333333,275.62975,285.0874926012461,7.2997769492396145,298.06275,265.16133333333335,2.7350416666666666,8.27068080528045,65.29883333333333,0.0,75.14197819314641,10.179148769566654,94.475,45.25833333333333,7.151943535825544,3.1300157267993858,19.79733333333333,2.418833333333333,3.804436137071651,1.6910794403542573,11.170583333333331,1.3519166666666669,-0.0969295171339564,2.4809793536434848,8.915000000000001,-9.10675,0.6447585669781932,2.4244085551983305,6.936833333333333,-7.171583333333333,5293.798366043613,2318.274842930471,9018.141666666666,292.975,0.5726876947040499,0.30656269151357307,1.7255,0.0655833333333333,0,44,19,156,0.0071648094974249635,0.008697927017294676
19093,2020,188.2,22095000.0,55.5,5206000.0,,,,,289.9376499221184,8.171229774387287,302.34591666666665,267.704,296.59268419003115,8.57848049513947,308.499,270.46208333333334,284.46095404984425,8.029529770928795,298.5305833333333,262.79325,1.2907009345794394,4.688470171442622,46.7095,0.0,68.32422118380062,12.552198318207108,94.975,36.9,7.233230140186916,3.0357131565470743,15.809916666666666,1.7545833333333334,3.8957059968847347,1.7362658882931525,8.8885,0.8445,0.16776791277258565,2.0582282427737684,5.747416666666666,-5.8065,0.5015603582554518,3.114526388285795,8.648249999999999,-8.179833333333333,5939.644512461059,2242.969349545884,8959.775,120.64166666666668,0.7723605919003116,0.4283840476903386,1.97625,0.0553333333333333,2,46,6,176,0.0005396325865065271,-0.001950112294428748
19093,2021,229.1,28059000.0,64.6,6240000.0,,,,,290.99820327102805,6.671207226847845,301.7515833333334,271.81558333333334,297.61648948598133,6.7819739189706105,309.52391666666665,279.58875,285.51281697819314,6.825958970630593,297.7174166666667,262.53666666666663,1.6656468068535826,4.517626379535444,27.78408333333333,0.0,68.84003115264797,13.841759667499554,93.93333333333334,30.46666666666667,6.806840342679126,2.767182749656224,14.988583333333333,1.6146666666666667,3.7483516355140187,1.5752686629735093,8.763416666666666,0.9500833333333332,0.021363317757009337,2.074428202536376,7.5445,-5.9115,0.8021172118380062,2.859566738906484,8.3955,-6.34975,7068.50607788162,3892.959887364728,16767.616666666665,74.44166666666666,0.7685385514018692,0.4293508837503217,2.121833333333333,0.0741666666666666,2,40,12,163,0.015803271691293957,0.004887822661536124
19093,2022,221.2,26256000.0,63.1,6211000.0,,,,,290.2057402647975,7.549891120409387,302.7264166666667,270.35758333333337,297.4160225856698,7.4664065591009985,309.53175,277.71808333333337,284.57377881619936,7.968838916777466,298.80075,262.72133333333335,1.4252815420560747,3.8671232403913938,26.258750000000003,0.0,67.54742990654206,13.285832121991021,93.85,34.11666666666667,7.574621105919003,3.511767404388357,21.93258333333333,2.077,4.16568730529595,2.047072945269313,12.3635,0.9295833333333332,0.27518574766355147,2.5980324420653678,10.1155,-7.370416666666666,0.8491639408099689,3.0060883199884167,11.99025,-8.599083333333333,5426.246985981308,2226.5787540035744,8904.550000000001,115.59166666666664,0.7556051401869159,0.380064788929593,1.99875,0.0913333333333333,2,48,10,171,0.015794587163639663,-0.007572472048840168
19095,2017,216.7,26657000.0,56.7,5808000.0,,,,,291.2287262461059,5.91907125420123,301.6326666666667,273.6820833333333,297.60130646417446,6.2901425032890455,307.0975,276.4411666666667,285.7137172897196,5.878579305338983,298.4950833333333,267.0319166666667,3.681734034267912,8.439351047843417,56.968583333333335,0.0,69.41253894080997,12.123654482444307,96.59166666666664,32.958333333333336,6.286021028037383,2.5711582024388098,13.978416666666666,1.3665833333333337,3.5667184579439257,1.5862818394236238,9.102666666666666,0.86375,0.3782457165109034,2.338207602515933,8.339,-6.52775,0.3716417445482865,2.4919130015391433,6.348916666666667,-6.198333333333333,4954.692420560748,2581.598274820051,8885.933333333332,94.74166666666667,0.7763890186915887,0.38699001725632237,1.7595833333333333,0.0611666666666666,0,22,29,147,0.007269237703989641,0.006532808799475108
19095,2018,211.7,26064000.0,56.0,5330000.0,,,,,290.8296604361371,7.8135270619139385,301.9080833333333,268.9530833333333,297.1816417445483,7.8396217987606,309.162,273.9711666666667,285.57273325545174,7.866028115911093,297.2585833333333,263.011,4.327797507788162,11.211586300250843,84.74,0.0,72.55720404984423,13.565981133526035,94.6,32.69166666666667,6.012429127725857,2.518169504411449,15.145416666666668,1.3866666666666667,3.3216187694704056,1.508826087755059,10.08525,0.7813333333333333,-0.14426440809968843,2.2330890222293394,6.763416666666667,-8.988833333333334,0.17095093457943925,2.216728213606395,6.50425,-5.445916666666666,5081.214834890966,2587.767447761838,8798.199999999999,148.29999999999998,0.6823940809968847,0.39098612213331413,1.8138333333333327,0.0401666666666666,2,41,23,145,0.008537037569909775,0.006179060175732373
19095,2019,190.6,21117000.0,52.3,4850000.0,,,,,290.6152262461059,6.77217624907435,303.2643333333333,271.8931666666667,296.6948979750779,6.6430040228951714,307.2081666666666,275.05358333333334,285.69764174454826,6.99405982884789,299.23766666666666,268.889,2.8989879283489093,7.555734205723237,53.78983333333333,0.0,73.90782710280375,10.144511157036858,95.375,41.86666666666667,6.5827690809968855,2.9550178569584453,18.5925,1.5786666666666669,3.428211059190031,1.5576991545689192,10.403416666666669,1.0124166666666663,0.16879556074766358,2.401108438113605,8.897166666666667,-10.201583333333334,0.4750552959501557,2.118716579729248,6.253583333333334,-5.790833333333333,5263.445873831775,2377.418542791811,9175.9,267.15833333333336,0.6272165109034268,0.3131198482469178,1.4378333333333335,0.0811666666666666,0,37,21,152,0.00922043743297281,0.000592637597664519
19095,2020,151.1,18102000.0,49.8,4651000.0,,,,,290.5614887071651,7.3730569703082445,301.78058333333337,272.6308333333333,296.79306658878505,7.507001560637573,307.85516666666666,275.2590833333333,285.31849260124613,7.298015149297093,298.63616666666667,266.83933333333334,1.7323785046728972,5.349473779933272,45.881,0.0,69.35774922118381,12.840631371376707,95.74166666666667,37.5,6.713176012461059,2.6124745981654773,17.02625,1.5710833333333334,3.5552137850467287,1.4415665258328987,9.726416666666667,0.9941666666666666,0.18401207165109026,2.1947244633339777,6.453250000000001,-5.216666666666667,0.238458722741433,2.4680144927783836,5.466666666666666,-7.71975,5668.596420560748,2460.955447567132,9027.483333333334,278.31666666666666,0.7375868380062306,0.3632005024803861,1.65025,0.0665,0,41,10,170,0.0039201741711589674,-0.0010357084038681138
19095,2021,,,,,,,,,291.9837679127726,6.32675825824195,302.0846666666667,272.8198333333333,297.9487644080997,6.511462243195101,308.0443333333333,280.124,286.92001129283494,6.533247106810066,298.66908333333333,267.215,1.7458524143302179,4.758533575139063,29.713083333333334,0.0,70.95809968847352,12.696589545834287,93.01666666666668,34.36666666666667,6.374557632398753,2.6344027866372186,15.768166666666668,2.0901666666666667,3.411029595015577,1.4097051239934906,7.831916666666667,0.951,0.1841557632398754,2.087541689695941,6.448250000000001,-5.945833333333333,0.5901487538940811,2.4578002046386436,5.843416666666666,-7.630583333333334,6692.687191588784,3762.5321162167247,17361.083333333332,37.30833333333333,0.7360806074766355,0.3571512772554078,1.86675,0.0941666666666666,0,27,13,168,0.019870827121681065,0.0018912792483365025
19095,2022,205.9,24543000.0,61.6,6080000.0,,,,,291.1277387071651,7.292747680161124,303.1761666666667,273.63983333333334,297.51655023364486,7.321044309887643,309.37191666666666,278.29975,285.81002570093455,7.545967485380267,298.99600000000004,265.96183333333335,1.513170950155763,3.9328989073227167,26.571250000000003,0.0,68.9077492211838,11.67100522879388,92.075,34.05833333333333,7.060792445482867,3.041633206911175,16.768666666666665,1.8673333333333333,3.8332130062305296,1.6579569531319402,8.88875,0.91425,0.3391335669781931,2.5943256545443596,8.328083333333334,-6.554749999999999,0.5617445482866044,2.5708188721657237,8.653083333333333,-5.84725,5224.519104361371,2261.9682593505136,8871.841666666667,439.19166666666666,0.7633559190031154,0.37625270299905716,1.72475,0.1014999999999999,2,44,9,170,0.012799095981379809,-0.005486678799158786
19097,2017,202.1,22875000.0,59.2,3211000.0,,,,,290.4594150382328,5.641369964671904,300.8565,274.40722727272725,296.43004099405266,6.013242736456919,306.74690909090907,276.2071363636364,285.2612882327952,5.622012449722079,296.28459090909087,269.6719090909091,3.9501465590484277,9.48060970312803,78.97863636363637,0.0,71.66287170773153,11.337908433685417,96.22272727272728,40.59090909090909,5.7726597281223455,2.482912330067817,12.494636363636364,1.668909090909091,3.266987680543756,1.4940420254531934,7.754090909090909,0.7932727272727272,0.2961833050127443,2.236088183372571,7.264499999999999,-5.681318181818182,0.3189789719626169,2.1402873616338947,6.463545454545455,-5.806772727272727,4726.976522090059,2556.363959995469,8791.554545454546,48.08636363636364,0.6753014018691589,0.34904790326192797,1.7870909090909093,0.0650454545454545,0,27,26,141,0.008868279205572711,-0.003480245707315758
19097,2018,202.4,23394000.0,58.1,2967000.0,,,,,290.29936852166526,7.828923211244485,301.70204545454544,269.0093636363636,296.1836828802039,8.127340949229671,307.20436363636367,273.81713636363634,285.34375977060324,7.758563626094367,297.4453181818182,263.4979090909091,4.358473237043331,10.426526548162677,74.44527272727272,0.0,74.0982158028887,11.955221687421533,96.41363636363636,34.054545454545455,5.705748513169075,2.515619996802476,15.241181818181817,1.2287727272727271,3.1000390824129145,1.416381980421509,9.90240909090909,0.7394545454545455,-0.1144940526762957,2.1702487500077274,7.292727272727273,-8.182318181818182,0.06850148683092608,2.0094833305165336,5.656636363636364,-5.353272727272728,4886.786071792693,2642.7360185886932,8727.818181818182,108.4318181818182,0.6196692863211554,0.34925130395248855,1.5284090909090908,0.0386818181818181,0,41,27,142,0.013856841704233413,0.004273350195818364
19097,2019,185.5,20402000.0,,,,,,,290.106572642311,6.731585836449401,303.23581818181816,271.7269090909091,295.80703016142735,6.918372832120176,307.69190909090906,273.6452727272727,285.3674398895497,6.756202006758818,299.47277272727274,269.8684090909091,2.8052805862361945,5.579719519166656,28.365727272727277,0.0,75.12370433305013,9.367123184396254,94.63636363636364,41.58636363636364,6.279000849617672,2.8289845395076414,17.393045454545454,1.4413181818181815,3.156249150382328,1.4167499940097301,9.8665,0.8024090909090908,0.10862064570943075,2.1609025303892486,6.997772727272727,-9.39159090909091,0.35074447748513166,1.9578552803723726,5.285045454545455,-6.313409090909091,5055.022328802039,2526.3381650841106,9142.209090909091,139.33118181818182,0.5801737468139337,0.30160140000640207,1.3023181818181817,0.0751363636363636,0,38,21,140,0.009900461988305633,0.0030777736900150588
19097,2020,185.6,21047000.0,54.7,2615000.0,,,,,289.7561968988955,7.221802789146986,301.11436363636363,272.98186363636364,295.744287595582,7.467240154963848,306.4957727272727,275.39554545454547,284.5955189039932,7.04928903859093,299.0235909090909,267.51836363636363,2.337694562446899,6.076144327516404,35.701818181818176,0.0,71.12720900594734,11.240218927142132,94.8,43.304545454545455,6.125344944774852,2.413456044835621,15.041272727272728,1.3625909090909092,3.0735263381478335,1.262560385664297,8.644590909090908,0.9006818181818183,0.19439124893797788,2.005409208219827,6.055909090909091,-4.203363636363637,0.2047587085811385,2.089425438584492,4.736636363636364,-5.895863636363637,5672.736225148683,2478.310729884297,9039.468181818182,280.8363636363636,0.6583931605777401,0.33716744667609444,2.089136363636364,0.0791818181818181,0,47,17,162,0.0037712157157840393,-0.0008884168976237153
19097,2021,191.5,20663000.0,,,,,,,291.51345836873406,6.312304339470167,301.33895454545456,272.82745454545454,297.4180269753611,6.730538454136201,308.1449090909091,278.5268636363636,286.3942570093458,6.439087107308417,296.63545454545454,267.4328636363636,1.78142948173322,4.630303244855733,27.976863636363635,0.0,70.21754460492778,12.149040001241682,91.96818181818182,38.77272727272727,6.100642735768904,2.582239519617792,15.097045454545452,1.4560000000000002,3.1202213254035684,1.2914799610744978,7.225818181818181,0.7278636363636363,0.25165080713678845,1.8418476682680192,5.243272727272728,-4.4805,0.49208432455395074,2.2707353637478414,5.220590909090909,-6.087090909090909,6603.106679694138,3859.0269023236556,17580.154545454545,73.7909090909091,0.7361410365335599,0.3723368347621847,1.9629090909090907,0.0977272727272727,0,31,15,167,0.0206341160038415,0.0034558869209805484
19097,2022,219.2,24397000.0,66.3,3887000.0,,,,,290.37547982158026,7.153578015217824,302.6293181818182,274.9051363636364,296.43263275276126,7.2340155235458345,309.00954545454545,277.87772727272727,285.3004551826678,7.2186944083961855,299.07509090909093,267.2979090909091,2.1769116397621073,5.4982949318228895,32.87295454545455,0.0,69.95798640611726,11.12799022073705,90.26818181818182,37.62272727272728,6.785363636363636,3.0019325699460295,16.555863636363636,1.7817272727272728,3.503114485981308,1.4956266062571264,7.952590909090909,0.9171818181818182,0.38946813933729824,2.3655464416966105,7.021909090909091,-5.910272727272727,0.558195624468989,2.3230321733668324,7.66140909090909,-5.196818181818181,5056.179154630417,2331.9879070033517,8839.495454545455,306.3636363636364,0.7004001699235344,0.37116653309689335,1.8727727272727277,0.1169090909090909,2,44,15,163,0.011814406794047213,-0.010002171770819737
